src_id,tag_id
血友病,绿豆南瓜汤
小儿肾性贫血,玉米面饼子
血管肉瘤,雪菜鸡丝面
上干型胸廓出口综合征,鸡肉竹笋汤
肠炎,胡萝卜芹菜粥
虫证,桃仁红枣粥
小儿急性阑尾炎,香菇扒白菜
垂体性矮小病,蘑菇木耳西兰花腐竹汤
先天性梅毒性肝硬化,海参鸭肉粥
恶性肿瘤所致贫血,黑豆莲藕鸡汤
恶性肿瘤所致贫血,牛奶菠菜粥
精囊囊肿,扁豆瘦肉汤
脐尿管囊肿,枸杞煮鸡蛋
粒性白细胞缺乏性咽峡炎,菠菜羹
梭形细胞脂肪瘤,海带果菜汁
垂体腺瘤,胡萝卜菠菜汁
肠石性肠梗阻,甘薯藕粉羹
小儿肠套叠,芹菜炒香菇
脾劳,山药茶
呃逆症,锅塌肉末白菜
肝肾综合征,山药葡萄粥
迁延性昏迷,苹果派
多发内生软骨瘤病,紫菜豆腐羹
心肌梗死,干煸芦笋
眼眶血肿,西式牛奶粥
小舞蹈病,姜枣鲫鱼粥
雷诺氏病,拌小白菜
胸椎间盘突出症,牛奶花生粥
膝外侧韧带损伤,素熘菜花
原位癌,绿豆南瓜汤
气管梗阻,番茄焖青豆
上巩膜静脉压升高所致青光眼,枸杞油菜粥
情感性交叉擦腿症,胡萝卜山楂汁
柯萨奇病毒疹,淡菜饼
阵发性睡眠性血红蛋白尿,鲜奶核桃粥
先天性白血病,萝卜生菜汤
剥脱性皮炎型药疹,鲜茄蛋花汤
回乳,酱猪排骨
氨基甲酸酯类农药中毒,珊瑚白菜墩
妊娠合并急性肾盂肾炎,苹果生菜酸奶汁
小儿肾小管-间质肾炎,苹果草莓汁
老年性昏迷,海带瘦肉粥
飞蚊症,鸡蛋炒面
高血压脑出血,五香芹菜豆
舌咽神经痛,素炒茄子
小儿室间隔缺损,甘笋菠菜豆腐汤
小儿纤维性骨营养不良综合征,玉米粉燕麦粥
蜂窝织炎,粉丝拌海带丝
眼烧伤,香菇扒小白菜
闭合性脑外伤,豆薯小米粥
肛管、直肠、结肠狭窄,三丝白菜卷
小儿动脉瘤样骨囊肿,香菇豆苗萝卜汤
急性阑尾炎,薏米莲子粥
皮肤子宫内膜异位症,百合南瓜盅
内热,菜花肉饼
麦粒肿,马兰头炒猪肝
小儿烧伤,榨菜鸡蛋汤
高度近视,虾皮菠菜粥
运动诱发哮喘,胡萝卜牛肉水饺
婴幼儿脐疝,芹菜炒鸡蛋
腰椎退变性小关节损伤性关节炎,羊肉番茄汤
脑脓肿,芹菜牛肉粥
脊索瘤,板栗烧白菜
葡萄胎,花生山药粥
便秘性结肠炎,玉米粉燕麦粥
侏儒症,山药桂圆粥
小儿咳嗽,芦笋蛋饼
真菌性肠炎,山药葡萄粥
念珠菌阴道炎,双皮鲫鱼
慢性纵隔炎,白菜虾仁面汤
宫颈疾病,平菇豆腐汤
间质性膀胱炎,香菇白菜羹
颅骨结核,双菇鲫鱼汤
巴尔通体病,酸奶银耳水果羹
猩红热样红斑,海带炖豆腐
胸椎结核椎旁脓肿穿入胸腔,番茄皮蛋菜汤
胰腺多肽瘤,香菇扒小白菜
小儿腹胀,山楂决明荷叶瘦肉汤
皮肌炎,胡萝卜苹果汁
酒精中毒,烧大葱
SARS的胃肠道感染,黄芪川芎兔肉汤
线状IgA大疱性皮肤病,牛奶菠菜粥
肝结核,蒸肝鸡蛋羹
慢性细菌性前列腺炎,冬菇椰菜豆腐粉丝汤
颈肋综合征,油菜拌肚条
锁骨骨折,青菜饭
肝炎,清汤鲈鱼羹
口水强迫症,五花肉花生粥
农药中毒性肾病,米粉蒸南瓜
腹膜后血肿,鸡肉蛋花木耳汤
急性梗阻性化脓性胆管炎,胡萝卜菠菜汁
急性放射性甲状腺炎,胡萝卜番茄汤
疼痛性眼肌麻痹,鲜蘑油菜心
虫积,马齿苋槟榔粥
盆底痉挛综合症,清凉扁豆
急性化脓性腮腺炎,花豆腐生菜瘦肉汤
小儿洋地黄中毒,双菇番茄黄瓜紫菜汤
黄曲霉素中毒,萝卜生菜汤
鼻前庭炎,百合莲子绿豆粥
结核病,冬瓜鲢鱼汤
过劳肥,荞麦粥
猫抓病,花菜饺
噪声性聋,菠菜双蛋羹
中风,葱油莴笋
狂病,银耳瘦肉羹
气腹痛,香菇薏米饭
老年人泌尿系统感染,土豆肉末粥
抽动症,银耳百合粥
立克次体痘,番茄菠菜汁
厥阴头痛,山药薏米粥
百日咳,清蒸鸡蛋羹
主动脉瓣关闭不全,黑米粥
硬脑膜外和硬脑膜下脓肿,鸡蛋木耳粥
阴囊潮湿,红豆莲藕粥
面颈部毛囊性红斑黑变病,莲藕豆腐
马牙,牛奶菠菜粥
食道溃疡,黑米党参山楂粥
胎记,番茄玫瑰汁
半月板损伤,香蕉葡萄粥
膀胱癌,萝卜汁粥
膀胱葡萄状肉瘤,土豆胡萝卜汤
膝关节韧带损伤,素油菜心
颞动脉炎,小白菜猪肉饺
变异型心绞痛,薤白粥
脱屑性间质肺炎,百合粥
癃闭,莲子鸡丁
原卟啉病,香蕉葡萄粥
脑膜炎,腰果肉饭
泌尿感染,猪蹄粥
甲状腺功能减退,苜蓿鸡蛋汤
干燥综合征,参芪炖乳鸽
神经类疾病,炒胡萝卜
良性脂肪母细胞瘤,生菜香菇
急性心肌梗死,素炒菠菜
乳头状囊腺瘤,瑶柱生菜白菜汤
门静脉高压,枸杞子粥
外阴毛囊炎,黄瓜拌绿豆芽
皮脂缺乏症,芝麻南瓜饼
急性化脓性腮腺炎,生菜烧肉三明治
小儿颅后窝室管膜瘤,素炒西兰花
血小板无力症,山药芡实瘦肉粥
肾血管性高血压,芝麻芹菜段
包皮龟头炎,丝瓜银耳虾羹
胃出血-测试,豆芽牛肉粥
阿尔茨海默病性痴呆,山药扁豆粥
多毛症,玉米粉燕麦粥
散发性脑炎伴发的精神障碍,蘑菇炒面
挛痹,薏米莲子粥
电击伤,百合绿豆汤
创伤性膈疝,油菜粥
儿童睡眠障碍,水果奶蛋羹
分裂情感性障碍,燕麦粳米粥
细菌性结肠炎,萝卜豆腐汤
急性肠炎,平菇豆腐汤
面肌抽搐,茯苓赤豆薏米粥
包涵体肌炎,白菜粥
慢性胰腺炎,鲫鱼羹
荨麻疹性血管炎,猕猴桃西芹汁
男性病,胡萝卜香菜粥
儿童白斑,芝麻大饼
小儿肺栓塞,土豆泥牛奶粥
急性化脓性中耳炎,鸡汤馄饨
脾梗死,芝麻酱菜
口周湿疹,金银花粥
颅内动脉瘤,海带扒冻豆腐
癫病,黑面包
鼻血管瘤,白菜粥
甲状舌管囊肿与鳃裂囊肿,菠菜双蛋羹
狂病,陈皮瘦肉粥
筛窦恶性肿瘤,鸡蛋木耳粥
选择性IgA缺乏症,肉片粥
胃反应性淋巴增生,肉末胡萝卜炒饭
肿瘤性息肉,粉丝拌油菜
梅尼埃病,冬菇椰菜豆腐粉丝汤
急性酒中毒,冬瓜草鱼汤
前庭神经元炎,番茄芦笋紫菜汤
重症肌无力,油豆腐油菜
心脏神经症,三味黄瓜
虫咬皮炎,猕猴桃西米粥
额叶肿瘤,鸡蛋冰糖炖银耳
硬脑膜外和硬脑膜下脓肿,西葫芦饺
小儿腓骨肌萎缩症,青菜蛤蜊汤
肥胖性生殖无能综合征,口蘑芙蓉蛋汤
离位皮炎,芡实茯苓粥
枕叶肿瘤,双菇番茄黄瓜紫菜汤
艾滋病神经系统损害,花豆腐生菜瘦肉汤
发育不良痣,菠菜汤
阴道腺病,芹菜炒蛋
直肠脱垂直肠壁内疝,香菇白菜羹
手足徐动症,水萝卜丝拌白菜
肠扭转,大白菜饺
小儿言语和语言障碍,银鱼羊肉粥
胆汁淤积性黄疸,清炒绿菜花
牙列拥挤,菠菜双蛋羹
痒点,牛奶菠菜粥
颅内黑色素瘤,冬瓜鲤鱼汤
胸椎小关节紊乱症,豆腐蛋饺
慢性乳腺炎,番茄马蹄(2)
恙螨皮炎,冬菇油菜心
无机盐所致的皮肤病,紫菜芙蓉汤
肠易激综合征,焦米粥
寻常痤疮,莲藕豆腐
结肠癌,炒芹菜
维生素D缺乏性佝偻病,鲜蘑豆腐汤
小儿肾性糖尿,溜炒白萝卜
颈椎骨折伴脱位的损伤,红萝卜西芹汁
神经性阳痿,韭菜包
丁型病毒性肝炎,豆泡油菜
肺动静脉瘘,番茄羊排粥
继发于无晶状体眼和人工晶状体眼的青光眼,香菇油菜面筋粥
脾功能亢进症,香菇鸡粒粥
白血病伴发的精神障碍,菠菜煎豆腐
美尼尔氏综合症,苦瓜豆腐汤
鼻窦粘液囊肿,核桃栗子羹
盲肠阿米巴肉芽肿,银耳莲子羹
呼吸系统疾病伴发的精神障碍,木瓜胡萝卜玉米粥
颅内低压性头痛,杂粮粥
血栓闭塞性脉管炎,香浓玉米汤
尿道狭窄,花生菠菜粥
小儿休克,黑豆汁
耳鼻咽喉创伤,鹌鹑蛋小米羹
老年人骨质疏松,西兰花炒牛肉
尿路梗阻,香菜拌水萝卜
小肠纤维瘤,香菇粥
老年人慢性疾病性贫血,龙须面
颅内脂肪瘤,紫菜豆花羹
克罗恩病,糟鸡蛋
小儿动脉瘤样骨囊肿,萝卜汁粥
肺病,海带粳米粥
包涵囊肿,大麦豇豆粥
胞内分枝杆菌感染,红豆花生粥
腰腿痛,雪菜鸡丝面
输卵管畸形,蔬菜杂烩粥
类风湿关节炎,脆皮茄子
骨与关节梅毒,胡萝卜拌鸡丝
盲肠旁疝,双菇番茄黄瓜紫菜汤
睾丸畸形,杂粮粥
β受体亢进症,白菜粥
小儿先天性直肠肛门畸形,银杏薏米莲子冬菇汤
慢性化脓性腮腺炎,罗汉果金银菜柿饼汤
毒性结节性甲状腺肿,海带粥
牙瘤,罗汉果金银菜柿饼汤
盆腔结缔组织炎,银耳芦笋
会阴疝,白菜粥
叶酸缺乏所致贫血,荞麦粥
腹壁纤维肉瘤,木瓜胡萝卜玉米粥
咽旁脓肿,玉米面蒸饺
单纯性牙周炎,豆腐番茄鱼片牛肉汤
无菌性肋软骨炎,栗子炒芹菜
神经鞘源性肿瘤,清牛肉汤
垂体性矮小病,仔姜鸭片
小儿期前收缩,荞麦粥
颈部囊状淋巴管瘤,草鱼豆腐
体癣,菠菜双蛋羹
小儿急性偏瘫,薏米豆腐羹
腹部肿瘤,西芹炒腊肉
肝阳上亢,胡萝卜苹果汁
角膜擦伤,鸡肉炒藕丝
钱币状湿疹,西米木瓜奶露
摩根菌肺炎,凉拌海带木耳芹菜
阿米巴痢疾,小米鱼肚羹
颞骨和下颔骨关节异常,木瓜鲜奶
呼吸衰竭,番茄羊排粥
巴尔通体病,苹果生菜酸奶汁
小儿先天性胆总管囊肿,炒茭白绿蚕豆
绝经与抑郁症,山药粥
颞骨和下颔骨关节异常,豆腐乳粥
麻风,卷心菜菠萝汁
手足心热,鲜肉锅贴
先天性小肠闭锁和肠狭窄,奶油白菜
继发性甲状旁腺功能亢进症,海参木耳煲排骨汤
铅中毒引起的溶血性贫血,山药葡萄粥
心室内传导阻滞,鱼香油菜心
外阴前庭炎,牛奶窝蛋莲子汤
马尔尼菲青霉病,双菇番茄黄瓜紫菜汤
肺热咳嗽,无花果雪梨雪耳瘦肉汤
红斑狼疮,胡萝卜粥
淀粉样变病的胃肠道表现,芝麻蜂蜜粥
小儿骨硬化病,绿豆奶粥
妊娠合并慢性肾小球肾炎,猕猴桃西米粥
颈椎椎弓裂,豆薯小米粥
社交恐惧症,牛奶蛋花粥
真菌性角膜炎,苦瓜排骨汤
血管畸形引起的吞咽困难,香蕉葡萄粥
青年心肌梗死,豆腐素蒸包
室性逸搏及室性逸搏心律,绿豆粥
紫外线伤,冬瓜枸杞汤
微小度数斜视,橙汁小排
沙门氏菌性肠炎,茄子粥
荨麻疹和血管性水肿,芹菜牛肉粥
肌萎缩性侧索硬化,鱼肉糊
脑外伤所致精神障碍,哈密瓜香蕉汁
咽后脓肿,山药葡萄粥
高血压脑出血,桂圆山楂汁
非酒精性脂肪肝病,黑芝麻果仁粥
肠风,面包布丁
短暂性脑缺血发作,首乌鸡蛋小米粥
胰腺囊腺癌,清蒸武昌鱼
黄疸性肝炎,香菇薏米饭
鱼鳞病,蜜枣薏米煲
髌骨不稳定,鸭骨玉兰片汤
胃内异物,卷心菜菠萝汁
办公室综合症,银耳羹
腘动脉破裂,芝麻仁粥
乳腺结节,小白菜猪肉饺
热带性口炎性腹泻,鸡爪猪骨奶白汤
颜面部疖痈,香菇扒小白菜
手足癣,培根白菜粥
脾-肝综合征,小麦粥
色素性荨麻疹,炒绿豆芽
伊藤痣,桂圆山楂汁
固定性斜视,豆腐泡金针云耳白菜汤
妊娠合并原发性高血压,木耳芝麻茶
出血性脑梗死,菠菜鱼肚
单核细胞白血病,芦笋鸡丝汤
腋臭,苹果生菜酸奶汁
卵巢肿瘤破裂,青菜饭
髓过氧化物酶缺乏症,白菜蛋花粥
毒蛇咬伤,苦瓜粥
妊娠合并急性肾盂肾炎,肉片烧菜花
小儿肌阵挛性癫痫,小麦粥
急性上呼吸道感染,白萝卜浓汤
泌尿道肿瘤,番茄皮蛋菜汤
神经系统先天性疾病,清牛肉汤
毛囊漏斗肿瘤,菠菜双蛋羹
小儿支气管炎,腊鸭肝(豉鸭肝)
功能性下丘脑性闭经,腰果西兰花
桡骨干骨折,山药黑米炖猪肚
先兆流产,胡萝卜香蕉汁
避孕后闭经综合征,墨鱼炖鸡
神经胶质瘤,白菜包子
血管畸形引起的吞咽困难,小米素羹
小儿烟酸缺乏病,枸杞核桃粥
毛囊皮脂腺囊性错构瘤,青菜饭
小儿软组织肉瘤,香菇烧麦
慢性干燥性鼻炎,芹菜黄瓜素肉汤
疱疹,豌豆绿豆粥
阴虚发热,菊花鲈鱼
非酒精性脂肪肝病,炒胡萝卜
皮脂腺痣,瑶柱生菜白菜汤
滴虫性包皮龟头炎,百合绿豆汤
希尔德病,香菇肉圆
硒及其化合物引起的皮肤病,白菜小米卷
盘尾丝虫病,山药薏米红枣粥
白带异常,马齿苋粥
空洞型肺结核,白萝卜梨汁
肾上腺性征异常症,白果烧鸡
胎膜早破,海参虾肉汤
丛集性头痛,菜花土豆汤
呼吸道合胞病毒肺炎,薏米扁豆老黄瓜汤
支气管病,白果芥蓝
腹胀,参芪鲤鱼
老年人胃癌,香酥鸡腿
全身性发疹性组织细胞增生症,菠菜芹菜粥
细菌性痢疾,石榴虾
小儿厌食症,胡萝卜苹果汁
碱性磷酸钙结晶沉积病,雪菜青豆韭菜豆腐汤
老年人肺炎,白干炒菠菜
小儿亚急性骨髓炎,白萝卜浓汤
老年大便失禁,补血益肠白瓜鱼尾汤
颈椎半脱位,豆薯小米粥
先天性腓骨缺如,虾米拌圆白菜
原发性腹膜后肿瘤,小米鹌鹑汤
胆囊炎,香菇油菜包
手湿疹,卷心菜菠萝汁
急性腹型-高脂血症综合征,茼蒿鱼丸汤
小阴茎,枸杞子炖牛肉（一）
肝病,人参小米粥
腰部峡部崩裂和脊椎滑脱,鲜蚕豆紫菜汤
产后精神病,黑木耳大枣汤
钒及其化合物引起的皮肤病,空心菜排骨汤
热带口炎性腹泻,芝麻山药饼
急性和亚急性硬脑膜下血肿,海带粥
急性阑尾炎,拌生菜
先天性髋内翻,香菇油菜面筋粥
巴特综合征,苹果玉米豆粉羹
流产,鸡肉蒸饺
风湿性多肌痛,木瓜羊肉汤
膝关节骨刺,牛奶蛋花粥
雷凡斯坦综合征,冬瓜鲤鱼汤
小儿散发性甲状腺肿,白萝卜水饺
早搏,清炒绿豆芽
中性白(粒)细胞减少症,卷心菜菠萝汁
内分泌性肌病,鲜莲银耳汤
慢性肝炎,鲈鱼粥
鼓室硬化症,荠菜包子
乳腺腺病,紫菜芙蓉汤
外阴平滑肌肉瘤,卷心菜菠萝汁
甲状腺功能减退伴发的精神障碍,番茄橘子汁
小儿渗出性多形性红斑,糖醋菜花
结核性腹膜炎,西兰花炒牛肉
言语障碍,沙丁鱼煲
髋关节脱位,肉粒萝卜干粥
急性胆源性胰腺炎,鲫鱼平菇汤
输尿管炎,番茄草莓汁
输尿管异位开口,紫菜芙蓉汤
鼻鼽,羊肉粥
踝部扭伤,鸡蛋面
甲癣,素炒圆白菜
妊娠期肝血肿及破裂,菠菜豆腐汤
妊娠性急性阑尾炎,清炒黄豆芽
晶体异位和脱位,红枣黑豆粥
盆腔结缔组织炎,白扁豆粥
骨与关节结核,清蒸平鱼
急性粒细胞性白血病,小白菜馅包子
子宫颈平滑肌瘤,冰糖银耳
寒饮咳嗽,川贝炖雪梨
小儿急性上呼吸道感染,枸杞子粥
微病毒B19感染性风湿病,薏米豆腐羹
鼻咽癌,无花果煲猪肉
穿凿脓肿性头部毛囊炎及毛囊周围炎,番茄皮蛋菜汤
心房内折返性心动过速,烤秋刀鱼
咽喉烧伤及化学伤,冬瓜草鱼汤
急性肾炎,燕麦粳米粥
大肠梗阻,素炒菠菜
胸椎椎管狭窄症,萝卜丝带鱼
水痘性角膜炎,双菇番茄黄瓜紫菜汤
高血压脑出血,木耳大枣粥
胃畸胎瘤,桂圆黑豆粥
单发性毛鞘瘤,茯苓豆腐
镇静、安定、催眠药中毒,豆腐番茄鱼片牛肉汤
肌张力障碍综合征,百合双耳鸡蛋羹
大汗腺癌,番茄橘子汁
淹溺,清润白菜鱼片汤
真菌性心包炎,菠菜双蛋羹
肺真菌病,干冬菜粥
贲门黏膜撕裂综合征,燕麦粳米粥
复发性腹股沟疝,黄芪山药羹
铜绿假单胞菌性角膜炎,菠菜双蛋羹
感冒,薏米莲子粥
慢性肝炎,绿菜花竹笋
氯喹中毒,蘑菇炒莴笋
食道溃疡,黑米粥
神经源性膀胱,双菇番茄黄瓜紫菜汤
变异型心绞痛,萝卜粳米粥
继发性白血病,菠菜炒豆芽
药物或化学物质所致的色素沉着,雪菜肉末粥
结核性脑膜炎,牛奶菠菜粥
老年人肺炎,菠萝芹菜汁
肾小球肾炎,酱羊肉
腹腔动脉压迫综合征,醋溜黄瓜
小肠肿瘤,香菇扒白菜
信息成瘾,赤小豆粥
气管闭合性损伤,菜花泥子汤
心肌梗塞并发心室间隔穿破,皮蛋瘦肉粥
先天性全丙种球蛋白低下血症,拌炒香菇
农药中毒,清盐菜花
瘢痕疙瘩,木耳芝麻茶
儿童白斑,镜箱豆腐
支气管病,荠菜汤
多种抽动综合征,山药莲子苡仁粥
手湿疹,双菇番茄黄瓜紫菜汤
肠伤寒,小米素羹
面颈部毛囊性红斑黑变病,百合雪梨莲藕汤
奎宁中毒,芝麻大饼
风湿性心脏病,紫菜豆腐肉片汤
毛囊周围纤维瘤,猪肉青菜粥
慢性脓胸,羊腩萝卜丝粥
毛囊性黏蛋白病,罗汉果金银菜柿饼汤
癃闭,猪肉水饺
小儿亚急性骨髓炎,白菜清汤
激素性股骨头坏死,花生杏仁粥
膀胱与尿道结石,番茄黄瓜汁
弹响肩胛,豆豉炒茄子
毒瘾,海带粳米粥
颅内畸胎瘤,草莓菠菜汁
慢性肾炎,五香鲤鱼块
女性性早熟,黄油菜花
放射性肺炎,小麦粥
柯萨奇病毒疹,花豆腐生菜瘦肉汤
外阴假上皮瘤样增生,首乌桑葚子瘦肉汤
发热伴血小板减少综合征,蛋蓉菜花汤
大隐静脉曲张,清炖鲢鱼头
单纯性肥胖,清炒西瓜皮
第四脑室肿瘤,三鲜冬瓜卷
结膜充血,油菜金针菇
二硫化碳中毒,荞麦粥
过敏性紫癜肾炎,葡萄沙拉
老年人消化性溃疡,番茄炒牛肉
卵巢纤维瘤,牛奶菠菜粥
绿脓杆菌性角膜溃疡,木瓜蛋奶汁
色素性静脉旁视网膜脉络膜萎缩,冬瓜薏苡仁兔肉汤
外阴痛,卷心菜菠萝汁
流行性出血性结膜炎,冬瓜粥
麻疹,草莓柠檬汁
嵌顿包茎,萝卜香菇豆苗汤
尿道旁腺癌,枸杞猪肝汤
心脏横纹肌瘤,小米素羹
颜面部疖痈,果银耳
化学烧伤,冬菇烧白菜
幼年型类风湿病,蜜汁梨
铜绿假单胞菌感染,白菜粥
小儿限制型心肌病,白菜清汤
人工性荨麻疹,大白菜饺
过敏性肺炎,大白菜饺
毛滴虫病,牛奶菠菜粥
原发性免疫缺陷病,绿豆南瓜汤
风热头痛,菊花豆腐
先天性肌性斜颈,菜花肉饼
漆所致皮肤病,燕麦粳米粥
糖尿病酮症酸中毒,杂粮粥
原发性纵隔肿瘤,杂粮粥
网膜炎,鱼蛋豆芽汤
虹膜睫状体炎,红绿豆茶
小儿尿路感染,蘑菇冬瓜汤
慢性单纯性鼻炎,芒果密瓜烩蟹
右室心肌梗死,干冬菜粥
筛窦炎,西芹百合
埃可病毒疹,莲藕豆腐
梅毒性骨软骨炎,白菜包子
老年人原发性恶性高血压引起的恶性小动脉肾,三鲜丝瓜
维生素E缺乏神经病,黑芝麻红枣粥
肾上腺皮质功能异常伴发的精神障碍,莲子桂圆煨猪肉
多发脑梗死性痴呆,小米龙眼粥
胆管结石与胆管炎,八珍豆腐盒
牙斑,番茄西柚汁
牙斑,猪肉玉米粥
脊椎结核寒性脓肿穿入空腔脏器,赤豆牛肉汤
西方马型脑炎,鱼头炖豆腐
外阴痛,白果莲子粥
呼吸衰竭,番茄鸡蛋煎饼
肢骨纹状肥大,什菜面
鼻中隔偏曲,桂圆栗子粥
失盐性肾炎,菠菜粥
鼻疖,番茄皮蛋菜汤
肩关节不稳定,菠菜豆腐蛋花汤
阴道白斑,海带粳米粥
先天性喉喘鸣,素炒小白菜
外伤性胆管损伤,香菇油菜包
酒精性弱视,小米素羹
颈椎病,白菜包子
急性化脓性脑膜炎,牛奶蒸蛋
急性泪囊炎,金针菇油菜猪心汤
裂谷热,清蒸带鱼
老年痴呆,西红柿炖鲅鱼
椎动脉型颈椎病,素炒黄豆芽
幼年型类风湿性关节炎,清蒸鲫鱼
胸膜炎,炸菜花
绝经,五香鸭肉
代谢性碱中毒,白菜肉末粥
传染性单核细胞增多症,鸡蛋银耳羹
分泌性中耳炎,芹菜炒香菇
恋童癖,牛奶菠菜粥
叶酸缺乏神经病,炝圆白菜
镇痛剂肾病,素炒黄花菜
肾精亏虚,黄豆芽排骨
腹腔动脉压迫综合征,油激黄瓜
汗孔角化病,薏米莲子粥
皮肤疣,牛奶菠菜粥
痞气,荠菜冬笋
不动杆菌感染,鸡蛋米汤粥
脊椎外伤,肉末煎茄子
唇舌水肿及面瘫综合征,赤小豆粥
脑室炎,芝麻大饼
摩擦性苔藓样疹,胡萝卜丁炒豌豆
美尼尔氏综合症,丝瓜豆腐瘦肉汤
慢性化脓性腮腺炎,香瓜菜
口腔单纯性疱疹,荞麦粥
嵌杯样病毒胃肠炎,空心菜粥
气功所致精神障碍,拌生菜
外阴上皮内瘤样病变,胡萝卜炒木耳
胆道蛔虫病与肝蛔虫病,花生豆奶
腺样体炎,萝卜丝饼
癫痫,芦笋青鱼丝
男科外伤,茄子拌芦荟酱
急性颈椎间盘突出症,杂粮粥
产后虚羸,参芪羊肉粥
不稳定血红蛋白病,母鸡粥
女性的青春期延迟,紫米红枣粥
葡萄球菌中毒性休克综合征,砂锅豆腐汤
阿斯伯格综合症,白米粥
接触性皮炎,鸡肉蘑菇汤
急性颈椎间盘突出症,红豆糯米粥
胃畸胎瘤,萝卜牛肉蒸饺
髓母细胞瘤,菠菜豆腐汤
骨瘤,素熘菜花
鱼肝中毒,小米鹌鹑汤
腮腺恶性肿瘤,银耳绿豆粥
皮下脂膜炎性T细胞淋巴瘤,排骨芋头汤
低钙血症和低镁血症,川贝雪梨粥
甲状腺功能亢进伴发的精神障碍,绿豆杂面条
小儿脑血管畸形,绿豆南瓜汤
咽旁脓肿,番茄橘子汁
眼科重症肌无力,酿冬瓜
糖尿病乳酸性酸中毒,桂圆栗子粥
骨囊肿,豉油菜生鱼
口腔病,鸡蛋冰糖炖银耳
干燥综合征,雪梨莲藕汁
急性血源性骨髓炎,玉米粉燕麦粥
高原性心脏病,素炒小白菜
肠道病毒所致各系统感染,竹笋粥
弥漫性血管内凝血,白菜肉末粥
胃穿孔,胡萝卜香菜粥
产后虚羸,萝卜粳米粥
月经周期性精神病,益母草泡红枣
膜性口炎,番茄皮蛋汤
轮状病毒所致胃肠炎,素炒小白菜
脑炎,牛奶蛋花粥
无机磷中毒,小米素羹
强直性脊柱炎,香菇油菜面筋粥
缺血性结肠炎,蔬菜杂烩粥
白痢,清蒸蛋羹
软下疳,芒果拼盘
阿米巴肠病,清蒸蛋羹
腹内疝,黄豆芽排骨
股骨头骨折,砂锅豆腐汤
下背部痛,鲜蘑油菜心
姿态性腰腿痛,菠菜豆腐汤
慢性肾性贫血,紫菜芙蓉汤
脑膜肉瘤,茄子粥
小儿迁延性肾小球肾炎,核桃芝麻百合粥
结节性硬化病,木瓜炖带鱼
包茎,猪肉鸭蛋汤
窦性心律失常,卤火鸡腿
出血性疾病,红薯红枣汁
小儿急性喉炎,鲜百合冬菇西兰花汤
男性性早熟,油菜拌猪肝
结肠闭锁,番茄芦笋紫菜汤
低眼压性青光眼,冬瓜粥
许莫氏结节,油菜粥
小儿肾淀粉样变性,三丝瓜羹
门静脉高压,清蒸葡萄枸杞子
淀粉样变病的胃肠道表现,香蕉蜂蜜奶
周期性内斜视,绿豆芽饺
系统性红斑狼疮性巩膜炎,白菜粥
脊柱脊髓损伤,牛奶菠菜粥
外阴白化病,小麦豆角粥
颅内动脉瘤,黄瓜粳米粥
钱币状掌跖角化病,荔枝红枣粥
脑梗死,黄豆芽炖豆腐
桡骨骨折,冬笋香菇烧白菜
玻璃体及视网膜脱离手术所致青光眼,核桃仁粥
病理性REM睡眠,甜酸芹菜叶
艾滋病神经系统损害,五花炖墨鱼
小儿扁脸关节脱位足异常综合征,豌豆绿豆粥
脑膜癌病,干冬菜粥
鼻息肉,何首乌煲鸡蛋
血管内乳头状血管内皮细胞瘤,海带炖豆腐
胃损伤,小米素羹
食物过敏性哮喘,白萝卜油菜汁
阴道平滑肌肉瘤,清炖木耳香菇
痔,鳝鱼竹笋汤
丘疹坏死性结核疹,香菇油菜
肾积脓,白果冬瓜粥
婴儿玫瑰疹,炒面粥
急性卡他性结膜炎,肉丝炒绿豆芽
单纯性乳腺增生症,首乌鸡蛋汤
埃可病毒疹,番茄汁
睾丸畸形,小麦粥
阴茎扭转,燕麦粳米粥
颌骨造釉细胞瘤,清炒油麦菜
铜绿假单胞菌感染,白菜包子
重复肾盂输尿管畸形,培根白菜粥
脊柱裂和有关畸形,冬菇椰菜豆腐粉丝汤
心绞痛,山楂包
腹膜后脂肪瘤,鸡油菜心
交感性眼炎,赤小豆鸡汤
麻疹,冬菜鸭肝汤
横位难产,鸡蛋米汤粥
阴茎硬结症,芹菜炒香菇
外伤后脑脂肪栓塞,荞麦粥
滴虫性外阴炎,鸡肉蛋花木耳汤
传染性脓疱病,素炒空心菜
白细胞减少症,黄芪茶
髌骨骨软骨病,核桃栗子羹
布氏杆菌病,山药萝卜粥
脂肪肉瘤,雪菜水饺
小儿血管性血友病,香蕉葡萄粥
腹壁纤维肉瘤,肉片柿子汤
遗尿,参芪归姜羊肉羹
慢性硬脑膜下血肿,紫米红枣粥
鞘膜积液,玉米面蒸饺
肾上腺髓质功能亢进,豌豆绿豆粥
中毒性坏死性表皮松解型药疹,猕猴桃西芹汁
水疱性远端指炎,冰糖绿豆苋菜粥
肝肿瘤,花生排骨汤
热性嗜中性白细胞皮肤病,拌生菜
疣,香菇茯苓粥
结肠息肉和息肉病,苋菜小鱼粥
羊水过多,卤汁豆腐
先天性再生障碍性贫血,紫米红枣粥
流行性出血热,豆浆南瓜汤
疥疮,苦瓜粥
甲型副伤寒,核桃鸡肉粥
直肠息肉,小白菜馅包子
糖尿病足,银耳炖木瓜
